,trend,logret,HF_short,HF_medium,HF_long,HF_longest,spot_v_HF_short,spot_v_HF_medium,spot_v_HF_long,spot_v_HF_longest,MF_short,MF_medium,MF_long,MF_longest,spot_v_MF_short,spot_v_MF_medium,spot_v_MF_long,spot_v_MF_longest,LF_short,LF_medium,LF_long,LF_longest,spot_v_LF_short,spot_v_LF_medium,spot_v_LF_long,spot_v_LF_longest,spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,CCY
10,-0.012030915723643816,-0.002114233826567292,-0.006770090656653782,-0.004659096916107488,-0.004164052065313196,-0.004022095055103789,-0.005260825066990034,-0.007371818807536328,-0.007866863658330621,-0.008008820668540027,-0.003992959508612734,-0.0038813105531556986,-0.0038596244165195826,-0.003853590297568237,-0.008037956215031082,-0.008149605170488117,-0.008171291307124233,-0.00817732542607558,-0.003875701271387263,-0.003853239016712764,-0.0038488951025671286,-0.003847687485493987,-0.008155214452256553,-0.008177676706931052,-0.008182020621076688,-0.00818322823814983,-0.007127082050349252,-0.008134044529679753,-0.00817453500460353,-0.0027479956015499926,-0.00013936921104449728,-2.8013785893276147e-05,-0.012030915723643816
11,-0.00677256179305432,0.005258353930589496,-0.006770554540365899,-0.004883664452168397,-0.004403610115698772,-0.004264051132298814,-2.0072526884205855e-06,-0.0018888973408859233,-0.0023689516773555477,-0.002508510660755506,-0.0042353111128936366,-0.004124883498841359,-0.004103381527125949,-0.004097395635426312,-0.0025372506801606834,-0.002647678294212961,-0.0026691802659283706,-0.0026751661576280084,-0.004119323483392529,-0.004097047121852322,-0.0040927370617292015,-0.004091538735932595,-0.0026532383096617906,-0.002675514671201998,-0.0026798247313251184,-0.002681023057121725,-0.0016920917329213494,-0.002632318849482506,-0.0026724001923276583,-0.0025065034080670855,-0.00013791547746732497,-2.778474745993454e-05,-0.00677256179305432
12,0.00045935925418807717,0.007231921047242397,-0.005441334882709676,-0.0043484780304883135,-0.003987772612790857,-0.003878626364751928,0.005900694136897753,0.004807837284676391,0.004447131866978934,0.004337985618940005,-0.003855928740212869,-0.003768040351957003,-0.003750804493927961,-0.003745999243063425,0.004315287994400946,0.00422739960614508,0.004210163748116038,0.004205358497251502,-0.0037635872530236442,-0.003745719375823872,-0.0037422574139544438,-0.0037412946057861413,0.004222946507211721,0.004205078630011949,0.0042016166681425205,0.004200653859974219,0.004873412226873271,0.004239552461478392,0.0042075739163351025,-0.0015627085179577482,-0.00010992949714944394,-2.2292647237502888e-05,0.00045935925418807717
13,0.004233744727996483,0.0037743854738084056,-0.0036926202358076865,-0.0035334278870359772,-0.003329291059584096,-0.003260952263710773,0.00792636496380417,0.00776717261503246,0.007563035787580579,0.007494696991707256,-0.0032464104061398517,-0.0031890911576818158,-0.003177667944271548,-0.0031744728662989993,0.0074801551341363345,0.007422835885678299,0.00741141267226803,0.0074082175942954825,-0.0031861454191025556,-0.003174286640314992,-0.0031719817653586063,-0.003171340342454056,0.007419890147099038,0.007408031368311475,0.007405726493355089,0.007405085070450538,0.007687817589531117,0.007430655321594537,0.007409683269804035,-0.00043166797209691354,-7.193753984085236e-05,-1.4805076648499726e-05,0.004233744727996483
14,0.010037544619835324,0.005803799891838842,-0.0012454229316048479,-0.0023054039022297815,-0.0023214326864034822,-0.00231131081220725,0.011282967551440173,0.012342948522065106,0.012358977306238807,0.012348855432042574,-0.0023084470230723153,-0.002295028200467301,-0.0022919758374952974,-0.0022911009144656555,0.01234599164290764,0.012332572820302624,0.012329520457330621,0.01232864553430098,-0.0022942525072207278,-0.0022910496372313977,-0.0022904124303002324,-0.002290234261441537,0.012331797127056052,0.012328594257066722,0.012327957050135556,0.012327778881276862,0.012083437202946665,0.012334182613710465,0.012329031828883797,0.001065887880602402,-1.7346108606659805e-05,-4.018245779190566e-06,0.010037544619835324
15,0.01721042844694874,0.007172883827113414,0.0020064386385939673,-0.0006155376218230866,-0.000928864137341185,-0.0009980467496270727,0.015203989808354771,0.017825966068771824,0.018139292584289923,0.01820847519657581,-0.0010111243846375171,-0.0010577301675635331,-0.0010661403941091803,-0.0010684435295045301,0.018221552831586257,0.01826815861451227,0.018276568841057918,0.018278871976453268,-0.0010599254930591987,-0.0010685771126849213,-0.0010702244879493023,-0.0010706809811696417,0.018270353940007936,0.01827900555963366,0.018280652934898042,0.01828110942811838,0.017344430914498082,0.01826128806590243,0.018277780465664504,0.00300448538822104,5.731914486701304e-05,1.0755488110443003e-05,0.01721042844694874
16,0.02461490062218429,0.0074044721752355505,0.00595237163714575,0.001482837002279727,0.000799948783256417,0.0006314960073221151,0.018662528985038538,0.023132063619904563,0.023814951838927872,0.023983404614862175,0.0005984329783173867,0.0004764900848505634,0.00045367838224569094,0.00044738156398966097,0.0240164676438669,0.024138410537333725,0.024161222239938596,0.024167519058194628,0.00047056244161794935,0.0004470156667286679,0.00044249716069789404,0.0004412430292985956,0.02414433818056634,0.02416788495545562,0.024172403461486396,0.024173657592885693,0.022398237264683287,0.02412090486983346,0.02416457104759851,0.005320875629823635,0.00015105141432772575,2.931941231935377e-05,0.02461490062218429
17,0.02312028225616805,-0.0014946183660162378,0.008925358544146169,0.003216986792613484,0.002238904972253369,0.0019893299084452008,0.014194923712021882,0.019903295463554568,0.020881377283914683,0.021130952347722852,0.0019398509988871673,0.0017557855053575988,0.0017210562894734804,0.001711452285621464,0.021180431257280884,0.021364496750810452,0.02139922596669457,0.02140882997054659,0.0017467705630370874,0.0017108939770953862,0.0017039972117668754,0.0017020822763211222,0.021373511693130964,0.021409388279072666,0.021416285044401177,0.021418199979846928,0.019027637201803498,0.021338245986333125,0.021404346249112933,0.006936028635700968,0.00022839871326570333,4.468828671596518e-05,0.02312028225616805
18,0.013767332325568388,-0.009352949930599663,0.009758430031688305,0.004034202192014514,0.0029490246677366153,0.002666293961641752,0.004008902293880083,0.009733130133553874,0.010818307657831773,0.011101038363926636,0.002609931889585261,0.0023993133128949267,0.0023594012754254434,0.002348354049431018,0.011157400435983128,0.011368019012673461,0.011407931050142945,0.01141897827613737,0.00238895842474861,0.0023477117086149984,0.002339775681786635,0.0023375717892710375,0.011378373900819779,0.01141962061695339,0.011427556643781754,0.011429760536297351,0.008915344612298093,0.011338082193734226,0.011413827924463068,0.0070921360700465525,0.0002615778401542433,5.138663547757253e-05,0.013767332325568388
19,0.01097137791817536,-0.002795954407393029,0.009966002339922005,0.004554882477705739,0.003422471146022759,0.0031219660830712334,0.0010053755782533542,0.00641649544046962,0.007548906772152601,0.007849411835104125,0.003061781006397266,0.002836035311156757,0.0027931049760571893,0.0027812136594976148,0.007909596911778094,0.008135342607018602,0.00817827294211817,0.008190164258677746,0.0028249020441420284,0.002780522123233943,0.0027719772426509953,0.002769603921731021,0.008146475874033332,0.008190855794941417,0.008199400675524365,0.00820177399644434,0.005705047406494925,0.008103344179898152,0.008184626585235864,0.006844036256850772,0.00028056734689965116,5.529812241100718e-05,0.01097137791817536
20,0.012585015253499181,0.001613637335323822,0.010412203436508132,0.005140267757158233,0.003941830821434337,0.003618830058991857,0.0021728118169910497,0.007444747496340948,0.008643184432064844,0.008966185194507325,0.0035538864911774668,0.0033095320766723464,0.00326292598008217,0.0032500087129882817,0.009031128762321716,0.009275483176826835,0.009322089273417012,0.0093350065405109,0.0032974497910411996,0.00324925740859325,0.003239973064369612,0.003237394048332181,0.009287565462457983,0.009335757844905932,0.00934504218912957,0.009347621205167,0.0068067322349760415,0.009240926938269115,0.009328996675415122,0.006793373377516275,0.0003038777781891851,6.005574270901868e-05,0.012585015253499181
21,0.015220866935101317,0.0026358516816021357,0.01122843246508629,0.005855500260612152,0.004557264731110485,0.00420310999705081,0.0039924344700150265,0.009365366674489166,0.010663602203990832,0.011017756938050507,0.004131686207513748,0.003862299259329477,0.0038108016551382778,0.003796522008997491,0.011089180727587569,0.01135856767577184,0.01141006527996304,0.011424344926103825,0.0038489524958084487,0.003795691375839122,0.003785425908195576,0.00378257408928451,0.011371914439292868,0.011425175559262195,0.01143544102690574,0.011438292845816808,0.008759790071636383,0.011320539652356569,0.011417705967819403,0.007025322468035481,0.000335164198516257,6.637840652393883e-05,0.015220866935101317
22,0.02292757920738089,0.007706712272279573,0.013208174336782761,0.0070366718127018784,0.005524138736006574,0.005109408419786597,0.00971940487059813,0.01589090739467901,0.017403440471374317,0.017818170787594293,0.0050256556557134084,0.004709423424258662,0.004648907987002384,0.004632124215052253,0.017901923551667483,0.018218155783122227,0.018278671220378507,0.01829545499232864,0.00469374143076536,0.004631147871218329,0.004619081185847025,0.004615728832454451,0.01823383777661553,0.01829643133616256,0.018308498021533864,0.018311850374926438,0.015207980881061438,0.018173551386874213,0.0182876543773096,0.008098765916996164,0.00039353144066115505,7.80125983109092e-05,0.02292757920738089
23,0.04047504193204649,0.0175474627246656,0.017810546033145903,0.009296550141123523,0.007301868135386731,0.006757708584932662,0.02266449589890059,0.03117849179092297,0.03317317379665976,0.03371733334711383,0.006647945888868673,0.006233873820115983,0.0061546997952597144,0.006132744693599705,0.033827096043177816,0.03424116811193051,0.03432034213678678,0.034342297238446784,0.006213354688992882,0.006131467571210852,0.006115683977926284,0.006111299138370289,0.03426168724305361,0.03434357436083564,0.03435935795412021,0.034363742793676204,0.030183373708399283,0.034182725882585474,0.034332090587921416,0.01105283744821324,0.0005152011952689675,0.00010205555062259286,0.04047504193204649
24,0.04201446581682187,0.001539423884775376,0.02188726728569604,0.011459866041566149,0.009011061989075685,0.008342753021894425,0.020127198531125826,0.03055459977525572,0.033003403827746185,0.03367171279492744,0.008207945288381301,0.007699398881660157,0.007602163238739354,0.007575199843025739,0.03380652052844057,0.03431506693516171,0.03441230257808251,0.03443926597379613,0.007674198696437974,0.007573631392723957,0.007554247390245695,0.0075488623310446794,0.03434026712038389,0.03444083442409791,0.03446021842657617,0.03446560348577719,0.029339228732263793,0.03424328900387023,0.03442673086420879,0.013544514263801617,0.000632745445355562,0.0001253363653932948,0.04201446581682187
25,0.03510944238896611,-0.006905023427855761,0.02411038315754849,0.012991920376084898,0.01025700597019694,0.009505351655857926,0.010999059231417616,0.02211752201288121,0.024852436418769167,0.02560409073310818,0.00935349453825643,0.008779958935378975,0.00867018072201691,0.008639732883469883,0.025755947850709678,0.026329483453587134,0.026439261666949196,0.026469709505496222,0.008751511626045821,0.00863796165962974,0.00861607087241972,0.00860998915288217,0.026357930762920284,0.026471480729336368,0.026493371516546387,0.026499453236083936,0.020893277099044042,0.026248600619185557,0.026455559061221743,0.014605031501690565,0.0007137616547865464,0.00014152247316365045,0.03510944238896611
26,0.021690530717022795,-0.013418911671943312,0.023704116970018823,0.013544744750725337,0.010787007530868016,0.01001743716826769,-0.002013586252996028,0.008145785966297458,0.010903523186154779,0.011673093548755105,0.009861412769842107,0.009270551426710811,0.009157178368935155,0.009125717979123834,0.011829117947180688,0.012419979290311984,0.01253335234808764,0.01256481273789896,0.009241180996066897,0.009123887646628083,0.00910126446027367,0.009094978652146828,0.012449349720955898,0.012566643070394711,0.012589266256749125,0.012595552064875967,0.007177204112052828,0.012336815580869818,0.012550202778243926,0.013686679801751133,0.0007356947907182724,0.0001462023439200693,0.021690530717022795
27,0.027417361763095675,0.00572683104607288,0.02432676830264695,0.014410720732677643,0.011536548027018204,0.01072591447322505,0.0030905934604487234,0.013006641030418032,0.01588081373607747,0.016691447289870626,0.010561168695587972,0.009936143228335704,0.009816016830735429,0.00978267149723772,0.016856193067507703,0.017481218534759972,0.017601344932360246,0.017634690265857955,0.009905029226632335,0.009780731355524304,0.009756749596050409,0.009750085879848963,0.017512332536463338,0.017636630407571373,0.017660612167045266,0.01766727588324671,0.012167373879203712,0.01739336170012147,0.01761921274858167,0.0136008538294219,0.0007784971983502524,0.00015494334678337225,0.027417361763095675
28,0.029536485463486254,0.0021191237003905794,0.025199466214701954,0.01533916777454165,0.012326323942682835,0.011468932395369663,0.0043370192487843,0.014197317688944604,0.01721016152080342,0.01806755306811659,0.011294334894973357,0.010630939885403973,0.010503267111421612,0.010467817582345882,0.018242150568512895,0.01890554557808228,0.019033218352064642,0.019068667881140373,0.010597876431100597,0.010465754886478969,0.010440257123813742,0.010433171790543894,0.01893860903238566,0.019070730577007283,0.019096228339672512,0.01910331367294236,0.013453012881662228,0.01881239559495005,0.019052220405501953,0.013730533819332291,0.0008265173126274748,0.00016470464055670306,0.029536485463486254
29,0.029393208135900614,-0.00014327732758563985,0.025901380168684228,0.016188305957728393,0.013056170457175343,0.012156587707950016,0.0034918279672163863,0.013204902178172221,0.01633703767872527,0.0172366204279506,0.011973023079818972,0.01127449000623753,0.011139870389812378,0.011102481909971238,0.017420185056081644,0.018118718129663085,0.018253337746088234,0.018290726225929376,0.01123963302672795,0.011100306258845971,0.011073411002212109,0.011065936935313079,0.018153575109172662,0.018292901877054644,0.018319797133688503,0.018327271200587535,0.01256759706301612,0.018020741789440586,0.018273386330125835,0.013744792460734212,0.0008705411698477338,0.00017369609141487143,0.029393208135900614
30,0.020400179070771747,-0.008993029065128867,0.024981283226528296,0.016439033130350434,0.013362596814305377,0.012464095955009927,-0.004581104155756549,0.003961145940421313,0.0070375822564663695,0.00793608311576182,0.01228005636988909,0.011577703376365508,0.011441995695933163,0.011404285542843577,0.008120122700882656,0.008822475694406239,0.008958183374838584,0.00899589352792817,0.011542575257327629,0.011402090914522722,0.011374958717781693,0.011367418036956093,0.008857603813444118,0.008998088156249025,0.009025220352990054,0.009032761033815654,0.0035884267892232384,0.008724168824513913,0.008978418339124713,0.01251718727151837,0.0008757708270455133,0.0001751572203715357,0.020400179070771747
31,0.037057273682249176,0.01665709461147743,0.026999853630525407,0.01764937491957947,0.01432820282546497,0.013357020321996543,0.010057420051723769,0.019407898762669705,0.022729070856784203,0.02370025336025263,0.013158051923818722,0.012398645305434058,0.012251904683116804,0.012211128484090781,0.023899221758430456,0.024658628376815116,0.024805368999132372,0.024846145198158393,0.0123606614471736,0.012208755417874471,0.012179417174204215,0.012171263374998378,0.024696612235075577,0.024848518264374703,0.02487785650804496,0.024886010307250798,0.01897366075785758,0.024552341083134085,0.024827249328686508,0.013642833308528864,0.0009469234397279404,0.00018939807217522274,0.037057273682249176
32,0.040820727119179875,0.0037634534369307,0.029308961959292463,0.01899180624809185,0.01538366216381547,0.0143285132693394,0.011511765159887413,0.021828920871088026,0.025437064955364408,0.026492213849840476,0.014112365620129451,0.013287514922105323,0.013128157226796161,0.013083876966157064,0.026708361499050426,0.027533212197074552,0.027692569892383716,0.02773685015302281,0.013246264097071511,0.013081300000044947,0.013049441189538507,0.013040586947194123,0.027574463022108364,0.027739427119134928,0.02777128592964137,0.027780140171985754,0.02131749120904508,0.027417748435382878,0.027716329060717606,0.014980448689953062,0.0010284886539723877,0.00020567714987738787,0.040820727119179875
33,0.035158634371654715,-0.00566209274752516,0.030285892090002507,0.01991688539494384,0.01615454873743956,0.015047048695965628,0.004872742281652208,0.015241748976710875,0.019004085634215157,0.02011158567568909,0.014819864546409873,0.013952043816395938,0.013784241497720054,0.013737607165953652,0.020338769825244844,0.021206590555258777,0.02137439287393466,0.021421027205701063,0.013908611197010052,0.013734893100701298,0.013701338443447548,0.013692012593883399,0.021250023174644663,0.021423741270953416,0.021457295928207165,0.021466621777771318,0.014807540642066831,0.021085195115034833,0.02139942053789414,0.01523884339403688,0.00108225738045622,0.00021659860312665292,0.035158634371654715
34,0.03209707691631192,-0.0030615574553427977,0.03058826814971822,0.020605740670471617,0.01676317760135014,0.015621072195551035,0.0015088087665936986,0.0114913362458403,0.015333899314961777,0.016476004720760884,0.015386301275065632,0.01448813295667867,0.014314229349358238,0.01426588678716567,0.016710775641246286,0.01760894395963325,0.01778284756695368,0.017831190129146246,0.014443128007317214,0.014263073138163211,0.014228285795535,0.01421861685177489,0.0176539489089947,0.017834003778148706,0.017868791120776918,0.017878460064537027,0.011202512262039166,0.017483439324244867,0.01780880096811434,0.014967195954167184,0.0011204144878999619,0.00022451115554232397,0.03209707691631192
35,0.04698051088681608,0.014883433970504165,0.03332416850024838,0.022080999050669965,0.01789379428178526,0.016652341613619143,0.013656342386567703,0.024899511836146117,0.029086716605030823,0.03032816927319694,0.016397332292371773,0.015422358328808136,0.015233702968400984,0.01518126682667779,0.03058317859444431,0.031558152558007944,0.031746807918415096,0.031799244060138294,0.015373531885061766,0.01517821501898922,0.015140484019952914,0.015129997195258664,0.03160697900175431,0.03180229586782686,0.03184002686686317,0.03185051369155742,0.024492685025235394,0.03142184578275141,0.03177495385700044,0.016671826886629236,0.001216065465693984,0.0002435346898031019,0.04698051088681608
36,0.051949080233055625,0.004968569346239543,0.036431974280913326,0.023734327145785532,0.01914356807505033,0.017787011159670577,0.015517105952142299,0.028214753087270093,0.0328055121580053,0.03416206907338505,0.017508628786246243,0.016445196360736297,0.016239596533654102,0.016182460999494285,0.03444045144680938,0.03550388387231933,0.03570948369940152,0.035766619233561336,0.016391978957835195,0.01617913582354424,0.016138026300896738,0.01612660087647879,0.03555710127522043,0.03576994440951138,0.03581105393215889,0.035822479356576835,0.027674860067700684,0.03535510956302289,0.03574014474336688,0.01864496312124275,0.0013261677867519583,0.0002653780813564044,0.051949080233055625
37,0.04787266919606229,-0.004076411036993334,0.03834062675774596,0.025057391209337674,0.020178382338428495,0.018733115615215627,0.009532042438316332,0.022815277986724617,0.027694286857633796,0.029139553580846664,0.01843643102982605,0.017302922896028028,0.017083761269808727,0.01702285695518964,0.02943623816623624,0.030569746300034263,0.030788907926253564,0.030849812240872652,0.01724619522829327,0.017019312445747836,0.01697549130538572,0.016963312260784454,0.030626473967769022,0.030853356750314455,0.030897177890676572,0.030909356935277837,0.02229529021588035,0.03041117615834918,0.030821591386009473,0.019607511142530332,0.0014135740746364124,0.0002828829675088143,0.04787266919606229
38,0.05464652686415299,0.006773857668090702,0.04106049742314409,0.02666418757451075,0.021397768162609077,0.01983866536070365,0.013586029441008902,0.027982339289642243,0.033248758701543916,0.03480786150344935,0.01951873882278988,0.018296953032801558,0.018060832039566693,0.0179952217439109,0.035127788041363114,0.036349573831351435,0.036585694824586304,0.03665130512024209,0.01823583190701288,0.01799140345109825,0.017944198371227814,0.01793107912910763,0.03641069495714011,0.03665512341305474,0.03670232849292518,0.03671544773504536,0.027406247233911104,0.036178590454385734,0.03662089864954135,0.02122183206244044,0.0015235170788789783,0.00030475277790524904,0.05464652686415299
39,0.06662799702974245,0.01198147016558946,0.04532464859152486,0.02881533043374004,0.022970334775185616,0.02124955355371591,0.021303348438217594,0.03781266659600241,0.043657662254556834,0.04537844347602654,0.0208970135010309,0.01955251721981607,0.019293027070723397,0.019220943652872736,0.04573098352871155,0.04707547980992638,0.047334969959019056,0.04740705337686972,0.019485335892516695,0.019216748921367967,0.019164892477575447,0.019150481350465525,0.04714266113722576,0.047411248108374486,0.047463104552167006,0.047477515679276924,0.037038030191200846,0.04688712166863168,0.04737363236926105,0.024075095037808948,0.001676069848158164,0.0003348545420511703,0.06662799702974245
40,0.0743960061347584,0.007768009105015947,0.05017262356099926,0.031248442102904693,0.024728571440969533,0.022820321859413906,0.02422338257375914,0.04314756403185371,0.04966743469378887,0.051575684275344494,0.022430050217449676,0.02094387434193043,0.020657457876537392,0.020577919345195633,0.05196595591730872,0.05345213179282797,0.05373854825822101,0.053818086789562763,0.020869708566102006,0.0205732911130255,0.020516078643026306,0.020500180050240804,0.05352629756865639,0.0538227150217329,0.053879927491732094,0.053895826084517595,0.04215351639368656,0.05324368068948012,0.053781191541659744,0.027352301701585355,0.0018521308722540437,0.0003695285158612019,0.0743960061347584
41,0.08089638155732698,0.00650037542256858,0.055295670454528344,0.03387782573030877,0.02661808036117957,0.024503701072619063,0.025600711102798636,0.04701855582701821,0.054278301196147405,0.05639268048470791,0.024071948275854623,0.02243008365096834,0.022114096391533226,0.022026371853775505,0.05682443328147235,0.05846629790635864,0.05878228516579376,0.058870009703551475,0.022348246797188626,0.022021267638803618,0.021958174428354515,0.021940642701806602,0.05854813476013836,0.05887511391852336,0.058938207128972464,0.05895573885552038,0.04582256215266804,0.05823575651429406,0.05882929866578864,0.03079196938190928,0.0020455764220791185,0.0004076040953820241,0.08089638155732698
42,0.08512185673551752,0.004225475178190538,0.060268659552033824,0.03657152032819543,0.028555591887428112,0.026227859705414035,0.024853197183483694,0.048550336407322085,0.05656626484808941,0.05889399703010348,0.025753083113160474,0.023949540577767478,0.023602816395301374,0.023506581767722575,0.05936877362235704,0.06117231615775004,0.061519040340216144,0.06161527496779494,0.02385973085425776,0.02350098270985645,0.023431775602047726,0.02341254594611937,0.06126212588125976,0.06162087402566106,0.06169008113346979,0.06170931078939815,0.04721594886724967,0.06091885127202955,0.06157059795744719,0.03404079984661979,0.0022465013454378985,0.00044718490813839065,0.08512185673551752
